Document,Term,TF-IDF
news13,обращение,0.032505334154578784
news13,связь,0.028528426654664263
news13,начало,0.016570730552054623
news13,председательство,0.04769251426999867
news13,москва,0.06074872046167953
news13,целое,0.04208737796224599
news13,продолжить,0.04208737796224599
news13,усилие,0.04769251426999867
news13,продвижение,0.04769251426999867
news13,весь,0.017814780202680448
news13,комплекс,0.03502574135420191
news13,партнёрский,0.04769251426999867
news13,сотрудничество,0.04208737796224599
news13,рамка,0.030374360230839764
news13,ключевой,0.03502574135420191
news13,политика,0.038110470462331465
news13,экономика,0.04769251426999867
news13,культурно-гуманитарный,0.04769251426999867
news13,говориться,0.04208737796224599
news13,рассчитывать,0.04769251426999867
news13,плодотворный,0.04769251426999867
news13,работа,0.025443697546534708
news13,входить,0.032505334154578784
news13,китай,0.04208737796224599
news13,альянс,0.04769251426999867
news13,год,0.005605136307752677
news13,саудовский,0.04769251426999867
news13,аравия,0.04769251426999867
news13,январь,0.032505334154578784
news13,2024-го,0.04769251426999867
news13,группа,0.038110470462331465
news13,мочь,0.009364339039329853
news13,новый,0.014544088950587024
news13,южноамериканский,0.04769251426999867
news13,хавьер,0.04769251426999867
news13,миля,0.04769251426999867
news13,отклонить,0.04769251426999867
news13,приглашение.ич,0.04769251426999867
news13,запад,0.19055235231165735
news13,япония,0.47692514269998665
news13,произойти,0.16252667077289393
news13,серия,0.16834951184898397
news13,мощный,0.15244188184932586
news13,землетрясение,0.14307754280999602
news13,толчок,0.08417475592449199
news13,быть,0.0037546320695805383
news13,осака,0.04769251426999867
news13,токио,0.19077005707999467
news13,сюжетземлетрясение,0.09538502853999734
news13,сообщать,0.028528426654664263
news13,главное,0.07005148270840382
news13,метеорологический,0.19077005707999467
news13,агентство,0.14010296541680764
news13,сильный,0.126262133886738
news13,подземный,0.09538502853999734
news13,оценить,0.10507722406260574
news13,магнитуда,0.14307754280999602
news13,киото,0.09538502853999734
news13,пройти,0.06501066830915757
news13,вибрация,0.09538502853999734
news13,подобный,0.032505334154578784
news13,повреждение,0.04769251426999867
news13,инфраструктура,0.04208737796224599
news13,гражданин,0.032505334154578784
news13,данный,0.08417475592449199
news13,момент,0.04363356518161249
news13,остановить,0.07622094092466293
news13,движение,0.08070059354047833
news13,скоростной,0.08417475592449199
news13,поезд,0.11433141138699439
news13,станция,0.038110470462331465
news13,одавар,0.04769251426999867
news13,тоёнася,0.04769251426999867
news13,писать,0.028528426654664263
news13,тихий,0.04769251426999867
news13,океан,0.04769251426999867
news13,российский,0.019838561238782037
news13,остров,0.16834951184898397
news13,эпицентр,0.04769251426999867
news13,находиться,0.021816782590806244
news13,километр,0.032505334154578784
news13,итуруп.цун,0.04769251426999867
news13,зафиксировать,0.14307754280999602
news13,западный,0.14010296541680764
news13,побережье,0.19077005707999467
news13,цунами,0.14307754280999602
news13,метр,0.04769251426999867
news13,высота,0.07622094092466293
news13,сантиметр,0.04208737796224599
news13,сообщить,0.024126132758254225
news13,волна,0.04208737796224599
news13,заметить,0.038110470462331465
news13,район,0.07622094092466293
news13,тоям,0.04769251426999867
news13,входящий,0.04208737796224599
news13,префектура,0.04769251426999867
news13,угроза,0.04769251426999867
news13,северный,0.03502574135420191
news13,хоккайдо,0.04769251426999867
news13,южный,0.032505334154578784
news13,исикава,0.04769251426999867
news13,появление,0.03502574135420191
news13,большой,0.021816782590806244
news13,стать,0.014544088950587024
news14,хотеть,0.058705197028303374
news14,зеленский,0.218665611905984
news14,новогодний,0.0874662447623936
news14,обращение,0.0874662447623936
news14,поставить,0.10254869928782773
news14,украинец,0.38499697680105655
news14,сложный,0.05662493553745903
news14,выбор,0.06416616280017608
news14,призвать,0.19249848840052827
news14,выбрать,0.11324987107491806
news14,статус,0.11324987107491806
news14,беженец,0.19249848840052827
news14,исполнение,0.06416616280017608
news14,долг,0.11324987107491806
news14,владимир,0.13692919855444918
news14,президент,0.030841309224934575
news14,украина,0.29213666911890424
news14,каждый,0.048726337447748395
news14,должный,0.048726337447748395
news14,готовность,0.04712411279487452
news14,исполнить,0.05662493553745903
news14,свой,0.01979735304097694
news14,глава,0.08392280304508902
news14,государство,0.051274349643913864
news14,февраль,0.051274349643913864
news14,год,0.007541227262717056
news14,гражданин,0.1749324895247872
news14,республика,0.0437331223811968
news14,принимать,0.05662493553745903
news14,разный,0.04086608083795858
news14,остаться,0.04086608083795858
news14,страна,0.03245962990210047
news14,отправиться,0.051274349643913864
news14,некоторый,0.03619189511847975
news14,вернуться,0.05662493553745903
news14,прийтись,0.04712411279487452
news14,жертва,0.06416616280017608
news14,зеленскийпрезидент,0.06416616280017608
news14,главнокомандующий,0.06416616280017608
news14,вооружённый,0.0437331223811968
news14,сила,0.034232299638612296
news14,валерий,0.051274349643913864
news14,залужный,0.051274349643913864
news14,декабрь,0.127453616656947
news14,весь,0.007989416537943824
news14,защищать,0.06416616280017608
news14,закон,0.04086608083795858
news14,мобилизация,0.1698748066123771
news14,быть,0.005051533481073352
news14,николаевский,0.06416616280017608
news14,областной,0.06416616280017608
news14,военный,0.030841309224934575
news14,администрация,0.06416616280017608
news14,виталий,0.06416616280017608
news14,ким,0.06416616280017608
news14,выразить,0.051274349643913864
news14,стоить,0.04086608083795858
news14,ограничиваться,0.06416616280017608
news14,полмиллиона,0.05662493553745903
news14,человек,0.03589899213734468
news14,воевать,0.06416616280017608
news14,материал,0.030841309224934575
news14,раздирать,0.05662493553745903
news14,конфликт,0.05662493553745903
news14,провал,0.04712411279487452
news14,выступить,0.0437331223811968
news14,ответить,0.04712411279487452
news14,«идти,0.05662493553745903
news14,война,0.05662493553745903
news14,истощение»россия,0.06416616280017608
news14,готовиться,0.06416616280017608
news14,зимний,0.05662493553745903
news14,измениться,0.06416616280017608
news14,ситуация,0.05662493553745903
news14,фронт,0.11324987107491806
news14,запад,0.051274349643913864
news14,крыса,0.19249848840052827
news14,бывший,0.04086608083795858
news14,аналитик,0.11324987107491806
news14,цру,0.12833232560035215
news14,ларри,0.12833232560035215
news14,джонсон,0.06416616280017608
news14,интервью,0.04712411279487452
news14,журналист,0.05662493553745903
news14,клейтонуть,0.06416616280017608
news14,моррис,0.06416616280017608
news14,бежать,0.12833232560035215
news14,силовик,0.06416616280017608
news14,пытаться,0.0874662447623936
news14,помешать,0.06416616280017608
news14,выехать,0.051274349643913864
news14,украинский,0.08173216167591715
news14,законодатель,0.06416616280017608
news14,конец,0.03245962990210047
news14,сцена,0.06416616280017608
news14,фильм,0.06416616280017608
news14,пассажир,0.051274349643913864
news14,один,0.007989416537943824
news14,противоположный,0.051274349643913864
news14,эксперт,0.05662493553745903
news14,сложность,0.06416616280017608
news14,призыв,0.06416616280017608
news14,власть,0.05662493553745903
news14,отправлять,0.06416616280017608
news14,психический,0.05662493553745903
news14,больной,0.05662493553745903
news14,пожилой,0.05662493553745903
news14,возраст,0.04086608083795858
news14,который,0.007541227262717056
news14,находиться,0.029352598514151687
news14,полный,0.0437331223811968
news14,расцвет,0.05662493553745903
news14,вернуть,0.06416616280017608
news14,родина,0.06416616280017608
news14,мобилизовать,0.05662493553745903
news14,министр,0.051274349643913864
news14,оборона,0.051274349643913864
news14,рустем,0.06416616280017608
news14,умер,0.06416616280017608
news14,рассказать,0.0437331223811968
news14,инициатива,0.06416616280017608
news14,служба,0.04712411279487452
news14,ряд,0.0437331223811968
news14,оборонный,0.05662493553745903
news14,ведомство,0.051274349643913864
news14,пригрозить,0.06416616280017608
news14,санкция,0.06416616280017608
news14,согласиться,0.05662493553745903
news14,возвращаться,0.05662493553745903
news14,какой,0.023300081962217518
news14,правительство,0.04712411279487452
news14,внести,0.05662493553745903
news14,верховный,0.051274349643913864
news14,рада,0.05662493553745903
news14,законопроект,0.05662493553745903
news14,совершенствование,0.05662493553745903
news14,воинский,0.05662493553745903
news14,повестка,0.06416616280017608
news14,приходить,0.06416616280017608
news14,граница,0.06416616280017608
news14,военнообязанный,0.05662493553745903
news14,ограничить,0.06416616280017608
news14,право,0.0437331223811968
news14,случай,0.0437331223811968
news14,неявка,0.06416616280017608
news14,частность,0.051274349643913864
news14,находить,0.051274349643913864
news15,человек,0.09928823503896934
news15,обстрелять,0.18793362957489113
news15,центр,0.22605208657876666
news15,донецк,0.35493726560780764
news15,новогодний,0.19352897785473946
news15,ночь,0.12011800360126111
news15,глава,0.06189623717561566
news15,днр,0.14197490624312306
news15,погибнуть,0.1701754631808481
news15,обстрел,0.2836257719680802
news15,сюжетработа,0.07098745312156153
news15,система,0.10773091402680561
news15,вооружённый,0.048382244463684866
news15,сила,0.037871421007468584
news15,украина,0.07182060935120374
news15,наступление,0.14197490624312306
news15,новый,0.021648005947656368
news15,год,0.008342909929931164
news15,сообщить,0.07182060935120374
news15,донецкий,0.06264454319163038
news15,народный,0.06264454319163038
news15,республика,0.048382244463684866
news15,денис,0.14197490624312306
news15,подвергнуть,0.07098745312156153
news15,реактивный,0.10426743947082817
news15,залповый,0.10426743947082817
news15,огонь,0.19352897785473946
news15,калининский,0.07098745312156153
news15,будённовский,0.07098745312156153
news15,просьба,0.052133719735414086
news15,весь,0.026516234127422027
news15,оставаться,0.04521041731575333
news15,подвергать,0.07098745312156153
news15,любой,0.04521041731575333
news15,момент,0.03247297516462433
news15,мочь,0.013938258209779534
news15,повториться,0.07098745312156153
news15,пушилинглав,0.07098745312156153
news15,состояние,0.056725154393616035
news15,предварительный,0.07098745312156153
news15,получить,0.10773091402680561
news15,отметить,0.06264454319163038
news15,сообщать,0.04246285566567053
news15,оказываться,0.06264454319163038
news15,медицинский,0.07098745312156153
news15,данные,0.056725154393616035
news15,совместный,0.056725154393616035
news15,контроль,0.056725154393616035
news15,координация,0.07098745312156153
news15,режим,0.06264454319163038
news15,прекращение,0.06264454319163038
news15,быть,0.0027942725615089222
news15,ракета,0.052133719735414086
news15,какой,0.025777035805808205
news15,материал,0.03411994573573937
news15,жалеть,0.07098745312156153
news15,российский,0.029528511077537425
news15,войско,0.040039334533753704
news15,вести,0.04521041731575333
news15,район,0.056725154393616035
news15,авдеевка,0.07098745312156153
news15,шквальный,0.07098745312156153
news15,противник,0.07098745312156153
news15,ноябрь,0.052133719735414086
news15,важный,0.048382244463684866
news15,объект,0.04521041731575333
news15,военный,0.13647978294295748
news15,завод,0.07098745312156153
news15,киев,0.06264454319163038
news15,порт,0.07098745312156153
news15,одесса,0.07098745312156153
news15,декабрь,0.028200556937725035
news15,результат,0.04246285566567053
news15,один,0.01767748941828135
news15,журналист,0.12528908638326075
news15,ранение,0.07098745312156153
news15,время,0.01821067643667883
news15,удар,0.056725154393616035
news15,оперативный,0.06264454319163038
news15,служба,0.052133719735414086
news15,пятизвёздочный,0.07098745312156153
news15,гостиница,0.12528908638326075
news15,«донбасс,0.14197490624312306
news15,военкор,0.07098745312156153
news15,александр,0.06264454319163038
news15,сладков,0.07098745312156153
news15,подтвердить,0.07098745312156153
news15,информация,0.04521041731575333
news15,украинский,0.04521041731575333
news15,ударить,0.07098745312156153
news15,мирный,0.06264454319163038
news15,квартал,0.07098745312156153
news15,тот,0.01596377568231565
news15,число,0.037871421007468584
news15,расположение,0.052133719735414086
news15,какой-либо,0.052133719735414086
news15,указать,0.07098745312156153
news15,слово,0.03094811858780783
news15,свой,0.01095097173960586
news15,коллега,0.07098745312156153
news15,андрей,0.06264454319163038
news15,руденко,0.07098745312156153
news15,мудрый,0.07098745312156153
news15,оказаться,0.08492571133134107
news15,решение,0.056725154393616035
news15,устанавливать,0.07098745312156153
news15,ёлка,0.07098745312156153
news15,площадь,0.06264454319163038
news15,улица,0.052133719735414086
news15,местный,0.12528908638326075
news15,житель,0.10426743947082817
news15,запускаться,0.14197490624312306
news15,салют,0.14197490624312306
news15,константин,0.056725154393616035
news15,мужчина,0.056725154393616035
news15,выйти,0.03591030467560187
news15,балкон,0.07098745312156153
news15,услышать,0.07098745312156153
news15,звук,0.07098745312156153
news15,стекло,0.07098745312156153
news15,дом,0.04521041731575333
news15,закрыть,0.07098745312156153
news15,константинжитель,0.07098745312156153
news16,\россия,0.06703954273744747
news16,предстоять,0.23664246826106147
news16,идти,0.143060928967849
news16,созидать,0.2681581709497899
news16,путин,0.29540606785365847
news16,выступить,0.0913830093299024
news16,новогодний,0.22845752332475597
news16,обращение,0.22845752332475597
news16,стена,0.11832123413053074
news16,кремль,0.06703954273744747
news16,россия,0.17040426614718446
news16,будущее,0.06703954273744747
news16,сюжетспециальный,0.05916061706526537
news16,военный,0.06444478452927406
news16,операция,0.05916061706526537
news16,украина,0.03391318182513511
news16,владимир,0.2145913934517735
news16,гавриил,0.05916061706526537
news16,григор,0.05916061706526537
news16,риа,0.03222239226463703
news16,новость,0.03391318182513511
news16,президент,0.12888956905854812
news16,россиянин,0.14770303392682924
news16,страна,0.06782636365027021
news16,речь,0.04923434464227641
news16,глава,0.14613481872339196
news16,государство,0.21428172134853324
news16,традиционный,0.05916061706526537
news16,фон,0.05916061706526537
news16,продлиться,0.05916061706526537
news16,первый,0.02329284199080292
news16,увидеть,0.03576523224196225
news16,житель,0.04923434464227641
news16,который,0.023636777016546328
news16,встретить,0.06703954273744747
news16,новый,0.020444069424820945
news16,провожать,0.06703954273744747
news16,стать,0.020444069424820945
news16,часть,0.03222239226463703
news16,год,0.01575785134436422
news16,трудиться,0.06703954273744747
news16,гордиться,0.13407908547489494
news16,общий,0.04923434464227641
news16,радоваться,0.06703954273744747
news16,быть,0.010555485318599555
news16,национальный,0.0456915046649512
news16,наш,0.08177627769928378
news16,свобода,0.05916061706526537
news16,оставаться,0.04269607614499256
news16,нерушимый,0.06703954273744747
news16,опора,0.06703954273744747
news16,путинпрезидент,0.20111862821234242
news16,слово,0.05845392748935678
news16,объединять,0.13407908547489494
news16,судьба,0.05357043033713331
news16,отечество,0.06703954273744747
news16,понимание,0.05916061706526537
news16,значимость,0.06703954273744747
news16,проходить,0.04010131793681914
news16,масштабность,0.06703954273744747
news16,стоящий,0.05916061706526537
news16,общество,0.05916061706526537
news16,цель,0.04923434464227641
news16,ответственность,0.06703954273744747
news16,этот,0.018637957142072236
news16,период,0.04010131793681914
news16,зависеть,0.04923434464227641
news16,сам,0.01958029070184472
news16,настрой,0.06703954273744747
news16,хороший,0.03391318182513511
news16,стремление,0.06703954273744747
news16,поддержать,0.05916061706526537
news16,друг,0.0715304644839245
news16,единый,0.05916061706526537
news16,помысел,0.06703954273744747
news16,труд,0.06703954273744747
news16,будни,0.05916061706526537
news16,самый,0.06688835952494425
news16,главный,0.03781257899276909
news16,черта,0.04923434464227641
news16,народ,0.11832123413053074
news16,стойкость,0.06703954273744747
news16,пресс-секретарь,0.06703954273744747
news16,дмитрий,0.05357043033713331
news16,песок,0.06703954273744747
news16,опровергнуть,0.05916061706526537
news16,информация,0.04269607614499256
news16,перезапись,0.06703954273744747
news16,декабрь,0.07989661660951491
news16,обратиться,0.16071129101139991
news16,российский,0.055772613139560286
news16,поздравление,0.06703954273744747
news16,штаб,0.05916061706526537
news16,южный,0.0456915046649512
news16,ход,0.05357043033713331
news16,поездка,0.06703954273744747
news16,пообщаться,0.06703954273744747
news16,командующий,0.06703954273744747
news16,вручить,0.06703954273744747
news16,награда,0.06703954273744747
news16,материал,0.03222239226463703
news16,дорогой,0.05916061706526537
news16,россияне.з,0.06703954273744747
news16,следить,0.05916061706526537
news16,весь,0.016694369994064373
news16,появиться,0.04923434464227641
news16,производственный,0.06703954273744747
news16,календарь,0.05357043033713331
news16,январь,0.0456915046649512
news16,работать,0.0456915046649512
news16,отдыхать,0.06703954273744747
news16,военнослужащий,0.05916061706526537
news16,боевой,0.05916061706526537
news16,назвать,0.03781257899276909
news16,восхищаться,0.06703954273744747
news16,мужество,0.06703954273744747
news16,свой,0.010341942211910381
news16,чувствовать,0.0456915046649512
news16,любовь,0.05357043033713331
news16,родный,0.06703954273744747
news16,искренний,0.06703954273744747
news16,поддержка,0.09846868928455282
news16,миллион,0.03781257899276909
news16,гражданин,0.0456915046649512
news16,лидер,0.05357043033713331
news16,раз,0.03222239226463703
news17,зеленский,0.20841185791385264
news17,мочь,0.024016234234553083
news17,отдать,0.16190897027770404
news17,приказ,0.3057862891156657
news17,удар,0.29321983588001393
news17,поручение,0.12231451564626628
news17,выполнить,0.12231451564626628
news17,нацбатальон,0.1834717734693994
news17,белгород,0.3238179405554081
news17,сюжетракетный,0.06115725782313314
news17,антон,0.05396965675923468
news17,вергун,0.06115725782313314
news17,риа,0.02939508640630638
news17,новость,0.030937520152923847
news17,издание,0.04491435033847215
news17,ссылка,0.05396965675923468
news17,неназванный,0.06115725782313314
news17,источник,0.048869972646668994
news17,силовой,0.05396965675923468
news17,структура,0.038949772480725224
news17,президент,0.02939508640630638
news17,украина,0.09281256045877155
news17,владимир,0.03262706516200801
news17,утверждение,0.06115725782313314
news17,дать,0.03262706516200801
news17,такой,0.01710780122984223
news17,глава,0.026662487304261073
news17,главное,0.04491435033847215
news17,управление,0.0898287006769443
news17,разведка,0.06115725782313314
news17,кирилл,0.06115725782313314
news17,член,0.04491435033847215
news17,исполнитель,0.06115725782313314
news17,обстрел,0.29321983588001393
news17,российский,0.1017578563924382
news17,город,0.0898287006769443
news17,стать,0.0186502349764597
news17,личный,0.05396965675923468
news17,состав,0.04491435033847215
news17,россия,0.06662245602722376
news17,террористический,0.06115725782313314
news17,командование,0.06115725782313314
news17,сергей,0.04168237158277053
news17,данные,0.19547989058667598
news17,этот,0.008501298664120461
news17,боец,0.05396965675923468
news17,выдвинуться,0.06115725782313314
news17,позиция,0.05396965675923468
news17,атаковать,0.06115725782313314
news17,кассетный,0.06115725782313314
news17,боеприпас,0.048869972646668994
news17,чешский,0.10793931351846936
news17,ракетный,0.10793931351846936
news17,система,0.030937520152923847
news17,залповый,0.04491435033847215
news17,огонь,0.04168237158277053
news17,отойти,0.04491435033847215
news17,тыловой,0.06115725782313314
news17,район,0.048869972646668994
news17,харьковский,0.06115725782313314
news17,другой,0.02033977998554386
news17,подробность,0.06115725782313314
news17,комментарий,0.09773994529333799
news17,высокопоставленный,0.06115725782313314
news17,официальный,0.06115725782313314
news17,лицо,0.03658268747020484
news17,момент,0.02797618490448307
news17,публикация,0.048869972646668994
news17,чехия,0.1834717734693994
news17,прокомментировать,0.06115725782313314
news17,использование,0.08336474316554106
news17,свой,0.00943450388262342
news17,рсзый,0.05396965675923468
news17,слово,0.026662487304261073
news17,норма,0.12231451564626628
news17,право,0.04168237158277053
news17,постоянный,0.048869972646668994
news17,представительство,0.06115725782313314
news17,оон,0.06115725782313314
news17,атака,0.10793931351846936
news17,«поддержка,0.06115725782313314
news17,соответствовать,0.04491435033847215
news17,международный,0.04168237158277053
news17,отказаться,0.038949772480725224
news17,участвовать,0.07789954496145045
news17,экстренный,0.06115725782313314
news17,заседание,0.048869972646668994
news17,совет,0.05396965675923468
news17,безопасность,0.048869972646668994
news17,просьба,0.04491435033847215
news17,сторона,0.06898954103774413
news17,войско,0.034494770518872064
news17,уничтожить,0.12231451564626628
news17,организация,0.048869972646668994
news17,декабрь,0.024295402293740692
news17,минобороны,0.10793931351846936
news17,отчитаться,0.06115725782313314
news17,ответ,0.048869972646668994
news17,военный,0.08818525921891913
news17,быть,0.002407327491798718
news17,центр,0.07789954496145045
news17,принятие,0.06115725782313314
news17,решение,0.048869972646668994
news17,объект,0.038949772480725224
news17,армия,0.06115725782313314
news17,нанести,0.06115725782313314
news17,высокоточный,0.05396965675923468
news17,бывший,0.038949772480725224
news17,гостиничный,0.06115725782313314
news17,комплекс,0.04491435033847215
news17,«харьков,0.06115725782313314
news17,представитель,0.05396965675923468
news17,который,0.007187601063898462
news17,планирование,0.06115725782313314
news17,находиться,0.02797618490448307
news17,иностранный,0.048869972646668994
news17,ведомство,0.048869972646668994
news17,рассказать,0.04168237158277053
news17,филиал,0.06115725782313314
news17,национальный,0.04168237158277053
news17,космический,0.030937520152923847
news17,средство,0.04168237158277053
news17,хмельницкий,0.06115725782313314
news17,использовать,0.048869972646668994
news17,ведение,0.06115725782313314
news17,число,0.03262706516200801
news17,результат,0.03658268747020484
news17,оцениваться,0.06115725782313314
news17,доставить,0.06115725782313314
news17,спецборт,0.06115725782313314
news17,мчс,0.06115725782313314
news17,федеральный,0.048869972646668994
news17,столичный,0.06115725782313314
news17,клиника,0.06115725782313314
news17,тяжелораненый,0.06115725782313314
news17,оставаться,0.038949772480725224
news17,состояние,0.048869972646668994
news17,позволить,0.038949772480725224
news18,иллион,0.08535277080054673
news18,человек,0.119380617219213
news18,хотеть,0.07808868425499747
news18,начать,0.12307380163883219
news18,новый,0.13014393450453052
news18,жизнь,0.19522171063749366
news18,каждый,0.03240748496274701
news18,год,0.04012486419759898
news18,миллион,0.04814186159931245
news18,давать,0.0910704800637415
news18,слово,0.07442181840246857
news18,первый,0.029655760205891425
news18,заняться,0.08535277080054673
news18,иностранный,0.06820429369811194
news18,планировать,0.07532155475114699
news18,заниматься,0.17070554160109347
news18,намеренный,0.07532155475114699
news18,раз,0.0410246005462774
news18,отказаться,0.054359386303669086
news18,чипсы,0.08535277080054673
news18,терпеть,0.08535277080054673
news18,который,0.010031216049399745
news18,бить,0.06820429369811194
news18,психолог,0.08535277080054673
news18,кристин,0.34141108320218694
news18,отличие,0.08535277080054673
news18,многий,0.13640858739622388
news18,должный,0.03240748496274701
news18,время,0.04379173005012788
news18,пытаться,0.05817307764871219
news18,быть,0.006719466469329822
news18,достигать,0.06820429369811194
news18,неудачник,0.08535277080054673
news18,исправить,0.08535277080054673
news18,принять,0.05817307764871219
news18,провал,0.06268371713430554
news18,история,0.05817307764871219
news18,успех,0.07532155475114699
news18,вдохновлять,0.08535277080054673
news18,доброта,0.08535277080054673
news18,помогать,0.13640858739622388
news18,улучшить,0.07532155475114699
news18,материал,0.0410246005462774
news18,невыполненный,0.08535277080054673
news18,новогодний,0.05817307764871219
news18,обещание,0.17070554160109347
news18,веселие,0.07532155475114699
news18,семейный,0.08535277080054673
news18,праздник,0.06820429369811194
news18,процент,0.07532155475114699
news18,депрессия,0.08535277080054673
news18,другой,0.028386762929435955
news18,психический,0.07532155475114699
news18,расстройство,0.08535277080054673
news18,чувствовать,0.05817307764871219
news18,бывать,0.06820429369811194
news18,стресс,0.08535277080054673
news18,мочь,0.01675886239080755
news18,усилиться,0.08535277080054673
news18,больший,0.05105581659567714
news18,денежный,0.07532155475114699
news18,ощущение,0.07532155475114699
news18,нереалистичный,0.08535277080054673
news18,ожидание,0.08535277080054673
news18,воспоминание,0.08535277080054673
news18,счастливый,0.07532155475114699
news18,добавлять,0.06820429369811194
news18,переживание,0.08535277080054673
news18,мысль,0.05817307764871219
news18,собственный,0.05817307764871219
news18,очередной,0.08535277080054673
news18,остаться,0.054359386303669086
news18,достижение,0.15064310950229398
news18,доход,0.07532155475114699
news18,семья,0.06268371713430554
news18,продолжаться,0.06820429369811194
news18,абонемент,0.08535277080054673
news18,спортзал,0.08535277080054673
news18,лежать,0.06820429369811194
news18,бой,0.08535277080054673
news18,курант,0.08535277080054673
news18,наверстать,0.08535277080054673
news18,следующий,0.10871877260733817
news18,день,0.03240748496274701
news18,нарушать,0.07532155475114699
news18,продолжать,0.05817307764871219
news18,жить,0.04317726400334089
news18,привычный,0.08535277080054673
news18,профессор,0.06268371713430554
news18,психология,0.08535277080054673
news18,техасский,0.08535277080054673
news18,университет,0.07532155475114699
news18,нефф,0.25605831240164023
news18,попадать,0.08535277080054673
news18,этот,0.023729297951328394
news18,замкнутый,0.08535277080054673
news18,круг,0.07532155475114699
news18,уметь,0.05817307764871219
news18,реагировать,0.08535277080054673
news18,невзгода,0.08535277080054673
news18,один,0.01062739002668468
news18,хороший,0.04317726400334089
news18,способ,0.06268371713430554
news18,справиться,0.08535277080054673
news18,неудача,0.08535277080054673
news18,проявить,0.17070554160109347
news18,сострадание,0.08535277080054673
news18,неффпсихолог,0.08535277080054673
news18,тот,0.019194272043972956
news18,предлагать,0.08535277080054673
news18,трудный,0.08535277080054673
news18,момент,0.039044342127498737
news18,человечность,0.08535277080054673
news18,составлять,0.04814186159931245
news18,основа,0.054359386303669086
news18,преодолевать,0.08535277080054673
news18,трудность,0.08535277080054673
news18,итог,0.08535277080054673
news18,повышать,0.08535277080054673
news18,мотивация,0.08535277080054673
news18,измена,0.08535277080054673
news18,самокритика,0.08535277080054673
news18,практика,0.08535277080054673
news18,самосост,0.08535277080054673
news19,россиянин,0.062259420570690206
news19,заплатить,0.08477503085465096
news19,налог,0.5510377005552313
news19,вклад,0.2543250925639529
news19,год,0.04483492321979063
news19,доход,0.4114644302097251
news19,наступить,0.0338713145949802
news19,срок,0.11221757187537958
news19,уплата,0.16955006170930192
news19,процентный,0.22443514375075915
news19,банковский,0.12716254628197646
news19,быть,0.008342479276322735
news19,работать,0.028889656459447903
news19,рост,0.0338713145949802
news19,ставка,0.20322788756988117
news19,цб,0.08477503085465096
news19,сократить,0.04238751542732548
news19,число,0.04522701890599963
news19,плательщик,0.08477503085465096
news19,материал,0.020373455627102615
news19,рбк,0.04238751542732548
news19,алексей,0.0677426291899604
news19,сухоруков,0.08477503085465096
news19,риа,0.04074691125420523
news19,новость,0.04288500365918042
news19,федеральный,0.0338713145949802
news19,налоговый,0.07481171458358639
news19,служба,0.031129710285345103
news19,должный,0.03218812361766839
news19,собрать,0.0338713145949802
news19,физический,0.057779312918895806
news19,лицо,0.025355113762634905
news19,ндфл,0.12716254628197646
news19,такой,0.035571764384271974
news19,вид,0.02390799832391561
news19,сдвинуться,0.04238751542732548
news19,сбор,0.037405857291793194
news19,коснуться,0.04238751542732548
news19,размещать,0.04238751542732548
news19,денежный,0.037405857291793194
news19,средство,0.028889656459447903
news19,счёт,0.057779312918895806
news19,депозит,0.08477503085465096
news19,получить,0.02144250182959021
news19,необлагаемый,0.16955006170930192
news19,какой,0.015391797491570323
news19,сбережение,0.04238751542732548
news19,учитываться,0.08477503085465096
news19,расчёт,0.0677426291899604
news19,весь,0.021110909674436313
news19,рубль,0.028889656459447903
news19,валюта,0.04238751542732548
news19,открытие,0.031129710285345103
news19,величина,0.07481171458358639
news19,иметь,0.019390028451994036
news19,налогообложение,0.04238751542732548
news19,попасть,0.037405857291793194
news19,доходность,0.037405857291793194
news19,который,0.004981658135532292
news19,клиент,0.12716254628197646
news19,декларировать,0.04238751542732548
news19,февраль,0.0338713145949802
news19,кредитный,0.04238751542732548
news19,организация,0.0338713145949802
news19,направить,0.08477503085465096
news19,фнс,0.04238751542732548
news19,информация,0.026995717935755163
news19,сумма,0.14962342916717278
news19,каждый,0.03218812361766839
news19,свести,0.037405857291793194
news19,разный,0.026995717935755163
news19,рассчитать,0.04238751542732548
news19,гражданин,0.028889656459447903
news19,уведомление,0.04238751542732548
news19,уплатить,0.04238751542732548
news19,декабрь,0.033677825860579234
news19,разъяснять,0.04238751542732548
news19,рассчитываться,0.08477503085465096
news19,база,0.10161394378494058
news19,взиматься,0.04238751542732548
news19,значительный,0.031129710285345103
news19,степень,0.028889656459447903
news19,зависеть,0.031129710285345103
news19,ключевой,0.031129710285345103
news19,банк,0.04238751542732548
news19,этот,0.005892169484116457
news19,компонент,0.04238751542732548
news19,формула,0.04238751542732548
news19,максимальный,0.04238751542732548
news19,значение,0.0677426291899604
news19,отчётный,0.08477503085465096
news19,(показатель,0.04238751542732548
news19,браться,0.07481171458358639
news19,начало,0.014727512433940057
news19,умножаться,0.04238751542732548
news19,млн,0.04238751542732548
news19,регулятор,0.04238751542732548
news19,поднимать,0.037405857291793194
news19,раз,0.020373455627102615
news19,прошлый,0.062259420570690206
news19,период,0.025355113762634905
news19,превысить,0.0338713145949802
news19,новый,0.012926300997244925
news19,платить,0.04238751542732548
news19,ужесточение,0.04238751542732548
news19,денежно-кредитный,0.04238751542732548
news19,политика,0.0338713145949802
